Keyword,Match type,Impr.,Interactions,Interaction rate,Conv. rate
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,6,1,16.67%,0.00%
"""for sale by owner""",Phrase match,623,77,12.36%,1.30%
"""redfin homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin for sale homes""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""zillow for sale homes""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""zillow homes listing""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,59,2,3.39%,0.00%
"""new listings homes for sale""",Phrase match,1,0,0.00%,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,1,0,0.00%,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,3,0,0.00%,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,8,0,0.00%,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,6,2,33.33%,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""for sale by owner""",Phrase match,639,83,12.99%,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,10,1,10.00%,0.00%
"""FSBO""",Phrase match,2,0,0.00%,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""973 Sandstone Dr""",Phrase match,32,9,28.13%,0.00%
"""2327 W Beverly Rd""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,29,2,6.90%,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""purpbricks off mls""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""for sale by owner""",Phrase match,54,11,20.37%,36.36%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,42,2,4.76%,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,1,0,0.00%,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,693,53,7.65%,18.87%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,10,1,10.00%,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,1,1,100.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,15,1,6.67%,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,1,0,0.00%,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,24,1,4.17%,0.00%
"""RDU Home For Sale""",Phrase match,0,0, --,0.00%
"""for sale home""",Phrase match,10,2,20.00%,50.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,"1,022",92,9.00%,21.74%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,55,6,10.91%,0.00%
"""zillow homes for sales""",Phrase match,1,0,0.00%,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""purpbricks off mls""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,277,19,6.86%,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,2,0,0.00%,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,1,0,0.00%,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,86,6,6.98%,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""1609 Dornie Ave""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,32,1,3.13%,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,2,0,0.00%,0.00%
"""Homes in""",Phrase match,269,10,3.72%,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,5,0,0.00%,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,1,0,0.00%,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,107,10,9.35%,20.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,3,0,0.00%,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""ORL Home For Sale""",Phrase match,0,0, --,0.00%
"""for sale home""",Phrase match,2,0,0.00%,0.00%
"""homes for sale""",Phrase match,167,8,4.79%,12.50%
"""homes for sale listings""",Phrase match,1,0,0.00%,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,1,0,0.00%,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,0,1, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,52,4,7.69%,0.00%
"""zillow home""",Phrase match,56,1,1.79%,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,614,60,9.77%,1.67%
"""Homes near me""",Phrase match,90,13,14.44%,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,640,31,4.84%,3.23%
"""zillow homes for sale""",Phrase match,133,9,6.77%,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,1,1,100.00%,0.00%
"""zillow homes for sales""",Phrase match,1,0,0.00%,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,"2,828",175,6.19%,0.57%
"""homes for sale listings""",Phrase match,1,0,0.00%,0.00%
"""redfin homes for sale""",Phrase match,1,0,0.00%,0.00%
"""Geo Home For Sale""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,"2,561",185,7.22%,1.08%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""for sale home""",Phrase match,6,0,0.00%,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,1,1,100.00%,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,667,48,7.20%,2.08%
"""Homes near me""",Phrase match,185,13,7.03%,0.00%
"""Home in""",Phrase match,86,7,8.14%,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,4,0,0.00%,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""zillow off mls""",Phrase match,0,0, --,0.00%
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,0,0, --,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""non mls home""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""purpbricks off mls""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""redfin off mls""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""homes not on mls""",Phrase match,0,0, --,0.00%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,"1,134",68,6.00%,0.00%
"""homes not on mls""",Phrase match,1,0,0.00%,0.00%
"""off mls listing""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""offmls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,0,0, --,0.00%
"""off mls""",Phrase match,0,0, --,0.00%
"""pre mls""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,14,3,21.43%,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,1,0,0.00%,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
